,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,NaturalGas_Percentage,Electricity_Percentage,SteamUse_Percentage,ParkingGFA_Percentage,Neighborhood_EUI/SF,PrimaryPropertyType_EUI/SF
1577,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.3862943611198906,10.595459042242352,0.0,10.595459042242352,Self-Storage Facility,10.595459042242352,none,0.0,none,0.0,10.953158151905454,0.33647223662121295,108,0.0,99.99965130606596,0.0,0.0,4.351925326643182,2.971743123813331
1581,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,9.90463689179265,0.0,9.90463689179265,Office,9.941986851686737,none,0.0,none,0.0,13.396027879925866,1.7191887763932197,62,0.0,100.00002852206367,0.0,0.0,4.351925326643182,4.121695953477062
1582,Distribution Center,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.505040141934996,0.0,10.505040141934996,Distribution Center,9.810823867672708,Non-Refrigerated Warehouse,9.75272280064639,none,0.0,13.161608729677141,2.7606426512213806,63,46.61124885504404,53.38878720182919,0.0,0.0,4.351925326643182,3.5765766642659993
1583,Distribution Center,MAGNOLIA / QUEEN ANNE,0.6931471805599453,0.6931471805599453,10.489800910432063,0.0,10.489800910432063,Distribution Center,10.368667064416371,Office,8.319229938632326,none,0.0,13.059425308193388,2.4915511925066687,55,36.04687275567336,63.952954187814505,0.0,0.0,4.351925326643182,3.5765766642659993
1584,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,10.314039699692849,8.644882552557126,10.105325748023002,Office,10.134003858179751,Parking,8.51097389160232,none,0.0,13.647145307280319,1.937301774518713,16,0.11549692745334453,99.88448828041967,0.0,2.9875936462893877,4.351925326643182,4.121695953477062
1585,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,10.015297227588134,0.0,10.015297227588134,Office,9.981281579976148,none,0.0,none,0.0,13.49721368173087,1.803358605071407,44,0.0,100.00002577724183,0.0,0.0,4.351925326643182,4.121695953477062
1586,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,10.314702763735975,0.0,10.314702763735975,Office,10.314702763735975,none,0.0,none,0.0,13.714651976708874,1.9878743481543455,29,0.0,100.00001382651784,0.0,0.0,4.351925326643182,4.121695953477062
1590,Warehouse,BALLARD,0.6931471805599453,1.6094379124341003,10.657282884047461,0.0,10.657282884047461,Non-Refrigerated Warehouse,10.657282884047461,Retail Store,8.535425959677298,none,0.0,12.394540250782063,0.9858167945227653,96,0.0,99.99975409828646,0.0,0.0,4.449931191363842,3.558324320392524
1591,Small- and Mid-Sized Office,BALLARD,0.6931471805599453,1.6094379124341003,10.044683249202905,0.0,10.044683249202905,Office,9.57838048699361,Restaurant,8.575650760987806,Retail Store,7.2868764117507,13.930212184284862,2.1770218700187,122,0.0,99.9999331275296,0.0,0.0,4.449931191363842,4.121695953477062
1593,Other,BALLARD,0.6931471805599453,1.3862943611198906,10.730968928388284,8.500047032581268,10.617343812185764,Other,10.665484260976488,Parking,7.972810784121404,none,0.0,15.79516974706596,5.719688631673257,123,75.83503055271112,24.16495563565688,0.0,2.463085593391021,4.449931191363842,4.666034874744712
1595,Small- and Mid-Sized Office,BALLARD,0.6931471805599453,1.0986122886681098,10.064798252418377,0.0,10.064798252418377,Office,10.064798252418377,none,0.0,none,0.0,14.338110195197613,3.5700959181239695,55,29.25874863985816,70.74125136014185,0.0,0.0,4.449931191363842,4.121695953477062
1596,Small- and Mid-Sized Office,BALLARD,0.6931471805599453,0.6931471805599453,10.011579334886969,0.0,10.011579334886969,Office,10.011579334886969,none,0.0,none,0.0,13.270592523792992,2.871868286331605,57,47.17977481224025,52.82017129807216,0.0,0.0,4.449931191363842,4.121695953477062
1597,Self-Storage Facility,BALLARD,0.6931471805599453,1.0986122886681098,10.085850775128717,0.0,10.085850775128717,Self-Storage Facility,10.085850775128717,none,0.0,none,0.0,13.128146000763959,2.91180703861623,121,59.833124937316526,40.166937202436024,0.0,0.0,4.449931191363842,2.971743123813331
1599,Mixed Use Property,BALLARD,0.6931471805599453,1.3862943611198906,10.206772268215317,0.0,10.206772268215317,Strip Mall,9.15915233520675,Office,9.011523512653032,Multifamily Housing,8.81001204797317,14.506221147445707,4.1217975890034015,114,50.79834953255593,49.20166299794487,0.0,0.0,4.449931191363842,4.550527089406856
1606,Other,NORTH,0.0,1.0986122886681098,10.283942497640124,0.0,10.283942497640124,Other - Recreation,10.373241150526654,Fitness Center/Health Club/Gym,7.88193748927207,Swimming Pool,0.0,15.90576152918808,5.737023808436003,27,67.74328273716763,32.25671108002671,0.0,0.0,4.269779718821181,4.666034874744712
1607,Small- and Mid-Sized Office,NORTH,0.6931471805599453,1.0986122886681098,10.53212287826962,0.0,10.53212287826962,Office,10.53212287826962,none,0.0,none,0.0,14.620094680254995,3.8124236402053913,92,27.79848781099807,72.20148982529697,0.0,0.0,4.269779718821181,4.121695953477062
1609,K-12 School,NORTHWEST,0.6931471805599453,1.3862943611198906,10.085142220342378,0.0,10.085142220342378,K-12 School,10.085142220342378,none,0.0,none,0.0,13.967687076130375,3.534562093729579,93,46.83815788823906,53.16186358269606,0.0,0.0,4.368369606516011,3.933040582287841
1610,Distribution Center,DELRIDGE,0.6931471805599453,0.6931471805599453,10.090008612393838,0.0,10.090008612393838,Distribution Center,9.908524844053396,Non-Refrigerated Warehouse,8.160803920954665,none,0.0,13.604631257951953,3.4496700351129332,43,66.47504659886727,33.52497655297338,0.0,0.0,4.230193875113238,3.5765766642659993
1613,K-12 School,NORTHEAST,1.3862943611198906,1.0986122886681098,10.352778140184322,0.0,10.352778140184322,K-12 School,10.84964771801256,none,0.0,none,0.0,15.16267478682831,4.864915639746849,19,57.386332579509755,42.6136609210773,0.0,0.0,4.51823090404021,3.933040582287841
1619,Mixed Use Property,NORTHWEST,0.6931471805599453,1.3862943611198906,10.931552190245274,10.036750159040897,10.406170111359652,Parking,10.088015007879244,Office,10.064840802893887,Retail Store,9.165552189186048,14.711779688569198,2.89480635496403,27,0.0,100.00001020223795,0.0,3.734516849836358,4.368369606516011,4.550527089406856
1620,Other,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,9.918129829272997,0.0,9.918129829272997,Other,9.798182590890704,Office,7.738488122494646,none,0.0,14.367092302080865,4.226103551734458,66,69.10086041397278,30.89915398698413,0.0,0.0,4.351925326643182,4.666034874744712
1621,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,10.610833452495886,9.291920358968605,10.299676435863896,Office,10.086184039035157,none,0.0,none,0.0,14.067683353853386,2.299580583973747,40,0.0,99.99997085833566,0.0,3.322903368018934,4.351925326643182,4.121695953477062
1622,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,10.638448235909484,9.658864969544794,10.167734658728754,Office,10.638448235909484,Parking,9.392745258631441,none,0.0,14.37842917127639,2.5832425505088623,40,0.0,99.99997152276599,0.0,3.6518330364582416,4.351925326643182,4.121695953477062
1623,Mixed Use Property,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.962058791667054,0.0,10.962058791667054,Office,9.912298620814678,Other - Services,9.87513951702064,Non-Refrigerated Warehouse,9.648014489106362,14.599291546580991,3.7812307151781224,63,27.319515831824397,72.6804841681756,0.0,0.0,4.351925326643182,4.550527089406856
1624,Warehouse,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.584005316695931,0.0,10.584005316695931,Non-Refrigerated Warehouse,10.14831431468148,Office,9.543306469268108,none,0.0,14.346173146672195,3.3769046890931107,68,20.93964622811627,79.06033171380466,0.0,0.0,4.351925326643182,3.558324320392524
1634,Other,EAST,0.6931471805599453,0.6931471805599453,10.4069259578681,0.0,10.4069259578681,Other - Entertainment/Public Assembly,10.892601145448044,none,0.0,none,0.0,15.082136771783302,4.811371016571989,91,59.33505515471067,40.664937800770154,0.0,0.0,4.493776181429274,4.666034874744712
1637,Small- and Mid-Sized Office,NORTHWEST,0.6931471805599453,1.0986122886681098,10.224664844121703,0.0,10.224664844121703,Office,10.224664844121703,none,0.0,none,0.0,14.007246204500092,2.244955980157409,41,0.0,99.9999793618562,0.0,0.0,4.368369606516011,4.121695953477062
1643,Senior Care Community,North,0.6931471805599453,1.791759469228055,10.684233437575141,0.0,10.684233437575141,Senior Care Community,10.684233437575141,Parking,0.0,none,0.0,15.185782873873164,4.425684604013345,25,30.350560782172337,69.64942651593586,0.0,0.0,4.450123260673639,4.713396588694249
1648,Small- and Mid-Sized Office,NORTHWEST,0.6931471805599453,1.3862943611198906,11.239882384368588,10.214934978538171,10.795465099828,Office,11.239882384368588,none,0.0,none,0.0,14.720680178889637,2.9036169846461855,36,0.0,99.99998988816411,0.0,3.6076881390329745,4.368369606516011,4.121695953477062
1653,Mixed Use Property,North,0.6931471805599453,1.0986122886681098,10.37380363296391,0.0,10.37380363296391,Non-Refrigerated Warehouse,9.770013301136158,Retail Store,9.665928089487558,Office,8.294299608857235,14.508020660633187,3.8128654338949275,71,32.907574465274806,67.09241302675292,0.0,0.0,4.450123260673639,4.550527089406856
1657,Medical Office,NORTH,0.6931471805599453,1.3862943611198906,10.269587937122015,0.0,10.269587937122015,Medical Office,10.269587937122015,none,0.0,none,0.0,14.193399412282336,3.5386377907833935,35,34.530913262560524,65.46903533940436,0.0,0.0,4.269779718821181,4.504953110490593
1658,Self-Storage Facility,NORTH,1.0986122886681098,1.0986122886681098,10.414663115066407,0.0,10.414663115066407,Self-Storage Facility,10.353320361711043,Office,6.892641641172089,Parking,0.0,11.726165765370993,0.6205764877251099,46,0.0,99.99983590160001,0.0,0.0,4.269779718821181,2.971743123813331
1659,Other,NORTH,1.0986122886681098,0.6931471805599453,10.325449175172755,0.0,10.325449175172755,Other - Recreation,10.325449175172755,none,0.0,none,0.0,14.705894180044803,4.396792086874355,18,56.2315917117086,43.7684082882914,0.0,0.0,4.269779718821181,4.666034874744712
1664,K-12 School,DELRIDGE,0.6931471805599453,1.0986122886681098,10.668397099322965,0.0,10.668397099322965,K-12 School,9.971426535544321,none,0.0,none,0.0,13.774014377898675,3.7832801295354206,99,81.94979527847964,18.05020472152036,0.0,0.0,4.230193875113238,3.933040582287841
1666,Other,DELRIDGE,0.6931471805599453,0.6931471805599453,10.054533417409907,0.0,10.054533417409907,"Repair Services (Vehicle, Shoe, Locksmith, etc)",9.478533767844102,Office,9.22876950744455,none,0.0,14.293052421940493,3.977997994351679,60,55.35164178900794,44.648373718659585,0.0,0.0,4.230193875113238,4.666034874744712
1668,Small- and Mid-Sized Office,DELRIDGE,0.6931471805599453,1.0986122886681098,10.330714152425806,0.0,10.330714152425806,Office,10.213285750552616,Non-Refrigerated Warehouse,9.06577692078483,Data Center,5.655991810819852,14.77833729625456,4.040416220196545,35,31.106241732572226,68.89373917681667,0.0,0.0,4.230193875113238,4.121695953477062
1669,Other,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,10.208948146339551,0.0,10.208948146339551,Other,10.208948146339551,none,0.0,none,0.0,13.827464141362581,3.5139306516493947,103,54.66548509689806,45.33448397499122,0.0,0.0,4.351925326643182,4.666034874744712
1670,Other,NORTHWEST,1.791759469228055,0.6931471805599453,10.05048413127047,0.0,10.05048413127047,Other,10.05048413127047,none,0.0,none,0.0,15.061336736755269,5.2235938203521,53,99.9999064964605,8.631095954267275e-05,0.0,0.0,4.368369606516011,4.666034874744712
1671,Medical Office,NORTHWEST,0.6931471805599453,1.0986122886681098,10.456222579379329,0.0,10.456222579379329,Medical Office,10.707012640565683,Parking,0.0,none,0.0,14.3059945106761,2.516889695641051,44,0.0,99.99997703761156,0.0,0.0,4.368369606516011,4.504953110490593
1672,Hospital,NORTHWEST,2.1972245773362196,0.6931471805599453,12.937557938327314,0.0,12.937557938327314,Hospital (General Medical & Surgical),13.08885002623115,Parking,12.494382021186151,none,0.0,18.41023413767492,8.095327323095018,57,56.685703434661825,43.31429050232993,0.0,0.0,4.368369606516011,5.28831752693473
1675,Worship Facility,NORTHWEST,0.6931471805599453,1.0986122886681098,10.708176107828981,0.0,10.708176107828981,Worship Facility,10.734438237243268,Medical Office,6.933423025730715,Office,6.880384082186005,14.294243011188714,3.992865393272247,58,56.34016175387482,43.65982275690993,0.0,0.0,4.368369606516011,3.5353565939790244
1678,Supermarket / Grocery Store,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,9.980633761712781,0.0,9.980633761712781,Supermarket/Grocery Store,9.980633761712781,none,0.0,none,0.0,15.579179318440646,4.874357275803628,58,33.14721108025644,66.85278891974356,0.0,0.0,3.9862703394562087,5.471408967115091
1690,Medical Office,EAST,0.6931471805599453,1.3862943611198906,13.291231507998484,0.0,13.291231507998484,Medical Office,13.161945563679867,Parking,12.551054996758598,Other/Specialty Hospital,10.899697907586157,18.447066527198004,8.083094013369788,59,53.247712052754004,46.752278207653106,0.0,0.0,4.493776181429274,4.504953110490593
1691,Distribution Center,DELRIDGE,0.6931471805599453,0.6931471805599453,10.666650414667744,0.0,10.666650414667744,Distribution Center,10.67014073838981,none,0.0,none,0.0,12.985978775389226,1.3962446919730587,44,0.0,100.00011461252372,0.0,0.0,4.230193875113238,3.5765766642659993
1692,Other,DELRIDGE,1.791759469228055,0.6931471805599453,10.967387616194118,0.0,10.967387616194118,Adult Education,10.967387616194118,none,0.0,none,0.0,14.944130900696024,4.576256175823449,18,52.30457197617575,47.69541184985706,0.0,0.0,4.230193875113238,4.666034874744712
1693,Other,DELRIDGE,0.6931471805599453,0.6931471805599453,10.174773439176352,0.0,10.174773439176352,Other - Services,9.812632434192041,Office,8.983565234427923,none,0.0,14.945004721447336,4.81794011687474,52,70.84503036433975,29.154969635660244,0.0,0.0,4.230193875113238,4.666034874744712
1698,Warehouse,DOWNTOWN,0.6931471805599453,1.0986122886681098,10.159717656838128,0.0,10.159717656838128,Non-Refrigerated Warehouse,10.159717656838128,none,0.0,none,0.0,12.655647437938955,1.1600209167967532,67,0.0,99.99997008242583,0.0,0.0,4.325498216102434,3.558324320392524
1699,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,0.6931471805599453,10.717656961343524,0.0,10.717656961343524,Office,10.687708679995445,none,0.0,none,0.0,14.053314124217232,3.7984062786411785,35,59.439682323196884,40.560317676803116,0.0,0.0,4.325498216102434,4.121695953477062
1701,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.791759469228055,11.16099638444237,10.003151875649074,10.783902371171786,Office,10.701400071671154,Parking,10.162615817569847,none,0.0,14.499171006442532,3.0017143452315387,22,5.8053664470050395,94.19462093384017,0.0,3.4786301477408528,4.325498216102434,4.121695953477062
1726,Supermarket / Grocery Store,BALLARD,0.6931471805599453,0.6931471805599453,10.725972971725227,0.0,10.725972971725227,Supermarket/Grocery Store,10.725972971725227,Parking,0.0,none,0.0,16.321071024971086,5.792220611118078,29,42.69819439689506,57.30178927713674,0.0,0.0,4.449931191363842,5.471408967115091
1727,Retail Store,NORTHWEST,0.6931471805599453,1.0986122886681098,9.90792768056215,0.0,9.90792768056215,Retail Store,9.685393729854024,Office,8.160803920954665,Parking,6.2324480165505225,12.697041484283481,1.1878434223960523,44,0.0,99.99978961296245,0.0,0.0,4.368369606516011,4.202548085123781
1732,Other,GREATER DUWAMISH,1.791759469228055,1.0986122886681098,11.841567122476253,0.0,11.841567122476253,Other,11.846235564444227,none,0.0,none,0.0,15.874455152613761,5.196007747723467,34,34.54318984828762,65.45680377228375,0.0,0.0,3.9862703394562087,4.666034874744712
1733,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.61295089758101,0.0,10.61295089758101,Office,10.61295089758101,Parking,0.0,none,0.0,14.854666146696264,3.202746442938317,26,2.986527655732857,97.01347234426714,0.0,0.0,3.9862703394562087,4.121695953477062
1734,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,9.913487387114461,0.0,9.913487387114461,Non-Refrigerated Warehouse,9.83633227734872,Office,7.313886831633462,none,0.0,12.50253240921046,1.1786549963416462,123,3.051483562706496,96.94863260109096,0.0,0.0,3.9862703394562087,3.558324320392524
1745,Residence Hall,EAST,0.6931471805599453,0.6931471805599453,10.693920233396923,0.0,10.693920233396923,Residence Hall/Dormitory,10.694033639083207,none,0.0,none,0.0,15.110979847378418,5.220355825078324,119,14.05233855559932,33.370960660359245,52.57671447251303,0.0,4.493776181429274,4.061017552477085
1746,Small- and Mid-Sized Office,EAST,0.6931471805599453,2.0794415416798357,10.90362298610533,9.943909467035043,10.420762335696297,Office,10.90362298610533,Parking,9.61587214452889,none,0.0,14.154708362562493,2.378619779270043,53,0.0,100.0,0.0,3.6712022425304185,4.493776181429274,4.121695953477062
1753,Other,EAST,0.6931471805599453,0.6931471805599453,10.772686676876432,0.0,10.772686676876432,Museum,10.757924157061597,Parking,0.0,none,0.0,16.491339656713567,6.570028255444994,72,0.7666417017559296,39.81341448788265,59.4199369253888,0.0,4.493776181429274,4.666034874744712
1754,Medical Office,EAST,0.6931471805599453,0.0,12.52295787446477,0.0,12.52295787446477,Medical Office,12.337688454595476,Parking,11.820079227611604,none,0.0,17.046770462586043,7.013078793955446,78,0.0,47.469579668961885,52.530412429499506,0.0,4.493776181429274,4.504953110490593
1755,Small- and Mid-Sized Office,EAST,0.6931471805599453,1.3862943611198906,9.965663910962803,0.0,9.965663910962803,Office,9.886290527707606,none,0.0,none,0.0,14.035388583247363,4.146778872070522,67,0.0,38.79699700724061,61.20296787825098,0.0,4.493776181429274,4.121695953477062
1757,Other,SOUTHEAST,0.6931471805599453,1.0986122886681098,10.621888164008205,0.0,10.621888164008205,Other,10.621888164008205,none,0.0,none,0.0,15.147256133963962,3.3109079103146946,102,0.0,99.99999339959828,0.0,0.0,4.329629158306644,4.666034874744712
1760,Other,DELRIDGE,0.6931471805599453,1.0986122886681098,10.243880663900578,0.0,10.243880663900578,Other,10.243880663900578,none,0.0,none,0.0,15.09991829303422,3.6735119769828146,57,7.923678350617058,92.076300888291,0.0,0.0,4.230193875113238,4.666034874744712
1762,Small- and Mid-Sized Office,NORTH,0.6931471805599453,1.3862943611198906,10.42171570981886,9.472012088995733,9.932609366108146,Office,9.932609366108146,Parking,9.472012088995733,none,0.0,12.922886073855585,1.3506671834767394,38,0.0,100.0001449539309,0.0,3.6809415401118772,4.269779718821181,4.121695953477062
